ER0BEY1SHAH0S	HERBACEOUS
LAH0ZAA1RSKIY0	LAZARSKI
SKOW1LZ	SCHOLES
TIH1MSAH0N	TIMSON
FAA1RAH0	FARRA
KAW1NER0BAE2LAH0NSIH0NG	COUNTERBALANCING(1)
REH1BAH0LZ	REBEL'S
CHEH1K	CHECK
HHAA1RJHIH0T	HARGETT
SLAA1PIY0AH0ST	SLOPPIEST
AH1HHAH1	UH-HUH
OW1DIH0M	ODEM
VIH1KTRIY0Z	VICTORIES(1)
MAH0KIY1HHAH0N	MCKEEHAN
LAY1FSPAE2NZ	LIFESPANS
LEY1MAH0NZ	LAYMAN'S
SAO1WAO0L	SAWALL
NEY1B	KNABE
NAH1NIH0LIY0	NUNNELLEY
EH2FER0VEH1SAH0NT	EFFERVESCENT
RAE1MBAH0L	RAMBLE
RIH0PAO1RTIH0NG	REPORTING(1)
YEH1DAH0N	YEADON
SHAH1T	SCHUTT
GAH1SIY0	GUSSIE
BEH1NDER0Z	BENDERS
FAA1SNAO0	FOSNAUGH
JHAE1KMAH0N	JACKMAN
AO1GAH0ST	AUGUSTE
RIH1KIY2	RICKY
STAE1NIH0SLAA0S	STANISLAS
AA1STRIH0M	OSTREM
KRAO1MER0	CRAWMER
IH2SHIH0KUH1RAA2	ISHIKURA
AA2SEH1SHYIH0NZ	OSSETIANS
TEH1MBLER0Z	TEMBLORS
KAH0MAA1DAH0TIY0	COMMODITY
GROW1MAH0N	GROMAN
KAE2PRIY0AA1TIY0	CAPRIATI
TRAH1JHIH0NG	TRUDGING
RIY0TREH1NCHIH0NG	RETRENCHING
FRAE1NGKAH0VIH0CH	FRANKOVICH
SLEY1TIH0NG	SLATING
FEY1T	FATE
SAY1TZIH0NGER0	SEITZINGER
EH1KSTRAH0DAY2TS	EXTRADITES
LUW1ZER0	LUZAR
BRAH1DHER0SAH0N	BROTHERSON
MAA1NAA2RKS	MONARCH'S
RIY0KRIY0EY1T	RECREATE(1)
RAY1NHHAA2RT	RHINEHARDT
LIH0KWIH1DIH0TIY0	LIQUIDITY(1)
EH1MER0SAH0N	EMMERSON
POW1LMAH0N	POEHLMAN
DAE1DRIY0AH0	DEANDREA
SEH1LFDIH0TER2MAH0NEY1SHAH0N	SELF-DETERMINATION
RIY0TAA1RDZ	RETARDS(1)
JHAA1ST	JOST
GAE1SAH0Z	GASES
GAH1LFS	GULFS
JHAA1BSAH0N	JOBSON
BRIH1KMAH0N	BRICKMAN
AH0NEH1LOW0	ANELLO
SEH2MIY0FAY1NAH0LIH0STS	SEMIFINALISTS
AO1FTAH0N	OFTEN
AE1LIH0KS	ALIX
IH2NSHUH1RER0Z	INSURER'S
LAO0RIY1N	LORENE
SIH1TZ	SITZE
NAE2SHAH0NAH0LAH0ZEY1SHAH0NZ	NATIONALIZATIONS
HHAY1FAH0NEY2TIH0D	HYPHENATED
EH2KSAH0BIH1SHAH0N	EXHIBITION
AH0VOY1DIH0D	AVOIDED
DIY2SEH0GRAH0GEY1SHAH0N	DESEGREGATION(1)
SHEH1LIH0NGZ	SHELLINGS
STEH1RER0	STARER
RIH1KLIH0FS	RICKLEFS
MAH0KIH1VER0	MCIVER
RAH1LAH0ND	RUHLAND
SHUW1GER0Z	SHUGARS
IH0VEH1NT	EVENT
LAW1ZIY0	LOUSY
BAY1NZ	BINES
MER1KIY0	MERKEY
RIH0ZAH1MPSHAH0N	RESUMPTION
FAH1NDZ	FUND'S
AH1NDER0STEY2TIH0NG	UNDERSTATING
BAY2OW0MEH1DIH0KAH0L	BIOMEDICAL
RIH0DAE1KT	REDACT
LIH2THAH0WEY1NIY0AH0Z	LITHUANIA'S
REH1DSKIH2NZ	REDSKINS
AE1SIH0LIH0N	ASSELIN
SLAE1NDER0D	SLANDERED
PRIY2HHAO1LIH0DEY0	PREHOLIDAY
JHAE1N	JAN
IH1SHAH0M	ISHAM
CHER1CHAH0Z	CHURCH'S
SEH1KUW0LOW0	SEKULOW
SHNAE1PS	SCHNAPPS
MIH1SKRIY0AH0NT	MISCREANT
EH1RAH0D	ARID(1)
MAA1RS	MARSE
TAY0KAA2NDER0OW1GAH0	TICONDEROGA
MUH2RIY0HHUH1ROW0Z	MURIHURO'S
KAA1NKAO2RSIH0Z	CONCOURSES
NIH1TIH0D	KNITTED(1)
BIH0LOW1TAH0	BILOTTA
EY1TER0	ATER
LAE1THAH0N	LATHAN
KAA1RAH0KAO2S	KARAKOS
MER1KLAE0ND	MERCLAND
BAA1STER0	BOSTER
HHER1SKAH0VIH0TS	HERSKOVITZ
FAH1NDZ	FUNDS'
POW0LIY0MEH1NIY0	POLIMENI
FOW1TOW0FIH1NIH0SHIH0NG	PHOTOFINISHING
HHEH1DWEY2	HEADWAY
REH1ZAH0	REZA
SHIH0PAE1NIH0K	SZCZEPANIK
BAH0GAA1ZHIH0N	BOGOSIAN
BRAE1SIY0	BRASSY
HHAH1NDEY0	HUNDAI
LUW1PIH0NG	LOOPING
LAE1PS	LAPS
BRAH0NEH1L	BRUNELLE
DIH1S	DISS
MEY1DAH0N	MAIDEN
IH2MPOW1ZIH0NG	IMPOSING
ZAH0MAO1RAH0	ZAMORA
LAH1NCHRUW2M	LUNCHROOM
ZAH0BLOW1TSKIY0	ZABLOCKI
DOW1NAH2TS	DONUTS
PEY1PER0BOY2Z	PAPERBOY'S
DAY1BOW2LD	DIEBOLD
SOW1LDNER0	SOLDNER
EH1VER0TS	EVERTS
MBEH1KIY0	MBEKI
BYUW1DER0	BUDER
AH0NTEH1NDER0D	UNTENDERED
SIY1WUH2LFS	SEAWOLF'S
STAE1SHT	STASHED
JHIY1NIY0	JEANIE
JHAH0BAA1R	JABBAR
VAE2NDIY1VER0	VANDEVER
SAO1RAH0LZ	SORRELS
DHAW1	THAU
HHEH1TAH0L	HETTEL
BEH1ZAH0NT	BESANT
NAA2NKAH0MBAE1TAH0NTS	NON-COMBATANTS
SIH1MKIH0NZ	SIMKINS
BAE1RAH0N	BARREN
MAE1NAH0N	MANNEN
EH0NHHAE1NSIH0Z	ENHANCES
BER1KSHER0	BERKSHIRE
KAE2BER0NEY1	CABERNET
KAE1SAH0MER0	KASMER
BIY1YUW1JHIY1EY1	BUGA(1)
BLIH1STER0D	BLISTERED
PER0FYUW1MIH0NG	PERFUMING
LAE1STAH0ST	LASTEST
TEH1KSKAE2N	TEXSCAN
HHOW1LZ	HOLES
LEH1GIH0T	LEGET
IH2MPLAO1R	IMPLORE
HHIY1TER0	HEATER
SKIH1TAH0L	SKITTLE
GAO1F	GOUGH
IH1NTER0LAA2KIH0NG	INTERLOCKING
IH0LEH1T	ELLETTE
PLAY1	PLY
JHEY1Z	J'S
STEY1PLER0	STAPLER(1)
JHAA1T	JOT
STAA1KMAH0N	STOCKMAN
PAA2LIY2BYUW1TAH0LIY2N	POLYBUTYLENE
DIH0MAA0RIY1NOW2	DIMARINO
BRIY1Z	BREEZE
DIY0KAE1THLIY0T	DECATHLETE
SIH0ROW1N	CIRONE
DIH0SIH2NAH0GREY1SHAH0N	DISINTEGRATION(1)
DUW1JHAH0L	DUGAL
FUH1LD	FULD
HHAE1K	HAQ
HHAE1SLIY0	HAESSLY
KROW1MAH0SOW2M	CHROMOSOME
DEH1SLAO0RIY0ER0Z	DESLAURIERS
AY2AH0NAH0ZEY1SHAH0N	IONIZATION
MAY1KROW2KREH1DIH0T	MICROCREDIT
SOW1TOW0	SOTO
AA1RBIH0D	ARBED
YUW1VAH0L	YUVAL
HHEH1RAH0TAH0BAH0L	HERITABLE
BUW0KAA1VSKIY0	BUKOVSKY
NAA1SKAH0	NASCA
KLAH1NGKER0Z	CLUNKERS
RIY0NAO1MIH0NEY2T	RENOMINATE
HHAH1CH	HUTCH
PLAH1M	PLUM
THAH1MAH0	THUMMA
AE1LAH0KS	ALEXS
AH0FIH1KSIH0NG	AFFIXING
SLAE1NDER0Z	SLANDERS
ROW1LTAA2P	ROLLTOP
CHAA1RLAH0	CHARLA
LAY2AH0NEY1Z	LYONNAISE
SAA2IY1F	SAIF
IH1NSAH0DAH0NTS	INCIDENTS
DAH0BEY1TER0Z	DEBATERS
AH0NVEY1LD	UNVEILED
SUW1PER0FAE2ST	SUPERFAST
ROY1AH0L	ROYAL
REH1RAH0FAY0D	RAREFIED
PER0SUW1D	PURSUED
HHAA1KIH0NG	HOCKING
WER1KHHAO2RS	WORKHORSE
GUW1FT	GOOFED
HHWAY1TIY0	WHITEY(2)
KAA1KRAH0FT	COCKROFT
VIY0AE1NAH0	VIANA
RIH0WAO1RDZ	REWARDS
EH0MPLOY1ER0Z	EMPLOYERS
DAY1Z	DIES
FOW1L	PFOHL
TREH1TIH0N	TRETTIN
BWOW1NOW0	BUONO
LIH1VIH0D	LIVID
SHEH1KLER0	SHECKLER
WAE2GNEH1RIY0AH0N	WAGNERIAN
KAW1DER0ZPAO2RT	COUDERSPORT
FUH1TPRIH2NTS	FOOTPRINTS
EH1KSAA0NPRAH0VAO1NS	AIX-EN-PROVENCE(1)
FLAW1R	FLOUR(1)
WAY1K	WYKE
GRIY1NHHAO2	GREENHAW
PEH0TROW1NIY0	PETRONE
DIH1RIH0NG	DEARING
STAW1DAH0KER0	STAUDACHER
GAE1BIY0	GABIE
FEH1RIY0IH0NG	FERRYING
GLAW1ER0D	GLOWERED
GRIH1SOW0	GRISSO
OW1VER0RIY2CH	OVERREACH
WER1KHHAY0SER0	WERKHEISER
MEH2LAH0DRAH0MAE1TIH0K	MELODRAMATIC
KREY1MER0Z	CRAMER'S
TUW1NIH0KAH0	TUNICA
RIY0PLAY1IH0NG	REPLYING(1)
HHAO1TIY0	HAUGHTY
RAH1LIH0SAH0N	RULISON
MAE1NGGIH0N	MANGIN
TAA0MBUH1ROW0	TAMBURRO
MAH0KWER1TER0	MCWHIRTER
LIH1TER0	LITTER
MAO1RAH0SH	MORASH
ZER1VOW0S	ZERVOS(1)
SER1L	SEARLE
RIH0SPAA1NSIH0VNAH0S	RESPONSIVENESS
FIH1LPAH0T	PHILPOTT
KIY1	KEE
SHAH0KAA1GOW2Z	CHICAGO'S
RIY0SPEH1KTIH0V	RESPECTIVE(1)
LAE1NGKAH0N	LANCON
ROW1KER0D	ROCARD
WAA1SAE0CH	WASATCH
EH1THIH0KAA2N	ETHICON
AA1RKAH0TREY2V	ARCHITRAVE
MAH1LIH0S	MULLIS
BOW0TEH1ROW0	BOTERO
MIH2NAH0STREY1SHAH0NZ	MINISTRATIONS
TEY1SHOW0	TAISHO
CHEH1STAH0NG	CHESTANG
DOY1LZ	DOYLE'S
SIH1NDER0Z	CINDERS
NOW1ZDAY2VD	NOSEDIVED
BER1OW0	BURRO
FAE1THIY0	FATHI
DREY1	DRAY
BIH0SKAO1TIY0	BISCOTTI
KER1STIY0N	KIRSTEIN(1)
TEH1RAH0BLIY0	TERRIBLY
GEY1DAH0	GAYDA
EH0NHHAE1NSMAH0NTS	ENHANCEMENTS
PEY1V	PAVE
HHIH1RSKIY0	HIRSCHI
SPRAW1L	SPROWL
IH2NAE0DVER1TAH0NTLIY0	INADVERTENTLY(1)
IY1NGGAH0	INGA
BLAH1DIY0ER0	BLOODIER
PUH1LIH0N	PULLIN
AO1STRIY0AH0N	AUSTRIAN
GAH1MIY0	GUMMI
DAE1VLIH0N	DAVLIN
BRIH1JHIH0Z	BRYDGES
VEH1RIY0	VERRY
KAA1GNEH0KS	COGNEX
THAE1N	THANH
REY0VEY1LEH0S	REVELES
JHUH1R	JURE
HHOW1MWER2LD	HOMEWORLD
SIY1B	SEIB
HHAW1LIH0NG	HOWLING
HHIY0MOW0FIH1LIY0AE0K	HEMOPHILIAC(1)
OW0DAA1ER0TIY0	ODOHERTY
IH2NLAO1Z	IN-LAWS
FEY1EH1T	FAYETTE
DOW0SPAE1SOW0S	DOSPASOS
KREH1DAH0TIH0NG	CREDITING
BLAA1K	BLOK
MIH0SDAY2IH0GNOW1Z	MISDIAGNOSE
THRUW0AW1T	THROUGHOUT
AE1SHLIY0Z	ASHLEY'S
KAH0LUW1ZHAH0N	COLLUSION
HHWAA1PER0Z	WHOPPERS(1)
KAA1LMAA2RK	CALMARK
BRAO1DIY0	BROADIE
VAE0NAE1MBER0G	VANAMBURGH
CHIY1	CHEE
IH1NTER0N	INTERN
CHIY1TAH0N	CHEETAN
RIH0ZAH1LTIH0NG	RESULTING
KAO1FER0	COFFER
GAH1FIY0	GUFFEY
PREH1ST	PRESSED
TAH0KOW1MAA0	TACOMA
RUW1NIY0	ROONEY
IH2NTRUW1SIH0V	INTRUSIVE
TREY1DMAA2RKT	TRADEMARKED
ROW0MAA1NOW2	ROMANO
KAH1THBER0TSAH0N	CUTHBERTSON
LAY1NHHAA0RT	LAINHART
RAE1KAH0MAY2R	RACAMIER
BER0TOW0LIY1NIY0	BERTOLINI
KIH1NTS	KINTZ
KAH0SAE1NDRAH0S	CASSANDRAS
AA0RZOW1LAH0	ARZOLA
PLEH1ZAH0NTAH0N	PLEASANTON
WEH1DAH0D	WEDDED
MIH1NTAH0N	MINTON
PYUH1RUW0LAH0NT	PURULENT
TAA0RTAE0GLIY0OW1NIY0	TARTAGLIONE
TAA1MIY0Z	TOMMY'S
PIY1SFAH0LNAH0S	PEACEFULNESS
EY1CHBAO1KS	HBOX
HHEY1LIY0Z	HALEY'S
REH1NIH0SAH0N	RENISON
GEH1RIH0NG	GARING
GOW1SHIH0N	GOSHEN
KAH0MIH1TIY0Z	COMMITTEES'
YAH1YAH0	YAHYA
DRAA1ZD	DROZD
KAA1MEH2KS	COMEX
DUW1IH0NG	DEWING
SMOW1KSTAE2K	SMOKESTACK
JHIY0AA1NG	GIANG
LAH1DKIY0	LUDKE
RIY1DER0Z	RIEDERS
AE2ZMAH0DEY1AH0S	ASMODEUS
KAA0PRIY0OW1TIY0	CAPRIOTTI
MAH0LIH1SAH0	MELISSA
MOW1TSAA0RTS	MOZART'S(1)
PER0AH0TAO1RIY0	PARATORE
HHOW1LMKWEH2ST	HOLMQUEST
GAA2DAE1M	GODDAMN
KLAE1S	CLASS
HHOW1LSEY2LER0Z	WHOLESALERS'
FAO2RMIH1DAH0BAH0L	FORMIDABLE(1)
HHEH1LDER0	HELDER
NAA1B	KNOBBE
FAA0RKWAA1R	FARQUAR
DAE1B	DAB
SPEH1KTRAH0MZ	SPECTRUM'S
GAA1DAH0	GHADA
KAH1VRIH0NG	COVERING(1)
AA1MAH0N	OMMEN
BAH1SAH0LER0	BUSLER
MEH1LOW0	MELLO
STEH1RIY0OW0TAY2P	STEREOTYPE
EY1PS	APES
YUW1ROW0FAY2TER0	EUROFIGHTER
AE2NJHEH1LIH0K	ANGELIC
GIY1KAH0S	GEKAS
RAE1VIH0SHIH0NG	RAVISHING
EH1SWAY1PIY1	SYP(1)
KAH0NEH1L	KANELL
OW0LEY1	OLAY
MAH0JHAO1LAH0KAH0	MAJOLICA
IH2NSER1TIH0D	INSERTED(1)
SUW1KIY0	SUKEY
FAA1R	FAHR
AE0LJHIH1RZ	ALGIERS
ZAY1T	ZEIT
PEH0VEH1TOW2	PEVETO
KIY2AW1	QIAO
KUH1KER0Z	COOKERS
AA0CHEH1TAH0	ACCETTA
STAW1TNAH0S	STOUTNESS
SHIY1THBIH0L	SHEATHBILL
LAH1SHER0	LUSCHER
FAY1RBAA2M	FIREBOMB(1)
DAE1RIH0NGTAH0N	DARRINGTON
GRIY1VSAH0N	GRIEVESON(1)
HHIY1LIH0NG	HELING
HHAY2DRAA2JHAH0NEY1SHAH0N	HYDROGENATION
RIY0SHAH1FAH0LD	RESHUFFLED
KAH0NAA1DIY0	CANADY
LAA1TEY2	LATTE
PEY0DROW1ZAH0	PEDROZA
RIH0JHOY1ST	REJOICED
KYUW0MAA1LOW0	KHUMALO
IH0NKLOW1Z	ENCLOSE
DAY0VER1SIH0TIY0	DIVERSITY(1)
VER0BIY1NAH0	VERBENA
EH1LKS	ELKS
IH2NTER0DIH1KSHAH0N	INTERDICTION
SHER1IH0NG	SCHERING
VEH2MPAA1LAH0	VEMPALA
RIH0PAO1RTER0	REPORTER
WAO1LIH0N	WALLIN
KAW1NTER0PRAH0POW2ZAH0L	COUNTERPROPOSAL
STEH2FAH0NAA1PAH0LAH0S	STEPHANOPOULOS'
SHAH1LDHAY0Z	SCHULTHEIS
BRAA1NAO0	BRONAUGH
HHAE1FKAA2K	HALF-COCK
PROW0TUW1BER0AH0NS	PROTUBERANCE
LAY1VLIY0ER0	LIVELIER
SIY1SER0	CEASER
HHEH1NSKIY0	HENSKE
SPAW1ZAH0L	SPOUSAL
SPIH1KER0D	SPICKARD
SAH0LIY1N	SALINE
RIY0VIY1LIH0NG	REVEALING(1)
REH1KAH0GNAY2ZD	RECOGNISED
STREH1TOW2	STRETTO
KOW1KAH0	COCCA
AH0DHHIY1SIH0VZ	ADHESIVES(1)
GYUW1LAH0Z	GULAS
MER0IH1MBAH0LAH2KS	MARIMBALAX
NUW1FAW1ND	NEWFOUND
RUW1LZ	RULES
STAO1NCH	STAUNCH
KRAH1CHFIY2LD	CRUTCHFIELD
SAA1LIH0SH	SOLLISH
IH2NKAH1MBAH0NSIY0	INCUMBENCY
TIH1NGKAH0LIH0NG	TINKLING
SEY1NTJHER2MEY1N	ST_GERMAIN
PAE1TIH0NSAH0N	PATTINSON
GUH1DNAY2TS	GOODNIGHTS
CHAY1	CHAI
DIH1NER0	DINNER
MAH0KRAY1T	MCWRIGHT
PAE1TAH0N	PATANE
KIH1TAH0L	KITTELL
MEH1DAH0KAH0L	MEDICAL
OW1VER0HHIY2TIH0D	OVERHEATED
MIH1KIH0LSAH0N	MIKELSON
RIY1CHAH0BAH0L	REACHABLE
PLEY1GRAW2ND	PLAYGROUND
MEH1NGKAH0N	MENCKEN
RAH1GBIY0	RUGBY
EH1NDIH0V	ENDIVE
TEH1NER0	TENOR
REH1JHAH0MAH0NZ	REGIMENS
SKAO1RIH0NG	SCORING
ZEH1NIH0KAH0	ZENICA
AA0LEH1R	ALLAIRE
KRAA1NS	CRONCE
RIY2PLEY1ST	REPLACED
BEY1SIH0Z	BASES(1)
KAA1NGKWEH0STS	CONQUEST'S
GAH1TS	GUTS
AH0STRAY1D	ASTRIDE
VOY1LZ	VOILES
PYUH1RAH0FAY2D	PURIFIED
RAE1VLIH0NG	RAVELING(1)
HHAY1NIH0SH	HEINISCH
WOW1LBER0T	WOLBERT
STEH1LTER0	STELTER
WIH1NTER0	WINTER
KAO2RTEH1Z	CORTES
HHUW1GLAH0ND	HOOGLAND
ZHER0AE1N	GEURIN
DRUW1IH0T	DREWETT
ZAE1PIY0N	ZAPIEN
KAH0MIH1LAH0	CAMILLA
RAE1DIH0KLIY0	RADICALLY
AE2DVAY1ZER0Z	ADVISERS'
STAO2RAE1SAH0	STORASKA
AA0REH0LAA1NOW0	ARELLANO
HHUW1T	HUITT
FRAH1NTIH0D	FRONTED
RIY0ZAO1RT	RESORT(1)
STIH1MYAH0LEY2T	STIMULATE
DIH0VAY1S	DEVICE
KAH1CHAO2	CUTSHAW
AO1FIH0NG	OFFING
DEH0LFAA0VEH1ROW0	DELFAVERO
SEH1L	SEL
KAO1NT	CONTE
RIY1TEY2LER0Z	RETAILERS
LEH1NGKTHS	LENGTHS
GAO1RDAH0NZ	GORDON'S
NEH1DVEH2D	NEDVED(1)
HHEH1JHER0Z	HEDGERS
SHOW1LDER0IH0NG	SHOULDERING
HHOW1LZHHAW0ZER0	HOLZHAUSER
PAE1LKOW0	PALKO
AA2FTHAH0MAA1LAH0JHIH0ST	OPHTHALMOLOGIST(1)
RIH0VER1SER0Z	REVERSERS
BRIH0TAE1NYAH0	BRITTANIA(1)
HHEH1NDOW0N	HENDON
KRUW1JHER0	CRUGER
MEH2THAE0MFEH1TAH0MAY0N	METHAMPHETAMINE(1)
VAE0NGAY1LDER0	VANGUILDER
FAH1ND	FUND
KRIH1S	CRISS
LOW1FIH0LHHOW0LZ	LOEFFELHOLZ
REH1DKOW0	REDCO
TAE1DPOW2L	TADPOLE
LEH1BIH0G	LEBEGUE
KRAE1MPS	CRAMPS
MIH2TAA1L	MITTAL
HHER0AA1NAH0MOW0	HERRONIMO
AO1STRIY0AH0NZ	AUSTRIANS
PRIH0ZUW1MAH0BLIY0	PRESUMABLY(1)
PIH1GMEH2NTS	PIGMENTS
AA1NDER0	ONDER
NEY1SHAH0NZBAE2NGKS	NATIONSBANK'S
MEH0NAE1SIY0AH0N	MENASION
LEY1NHHAA2RT	LANEHART
WIH1NWUH2DZ	WINWOOD'S
MAA1RMAH0DUW2KS	MARMADUKE'S
BIY1CHLER0	BEACHLER(1)
TEH1NDER0IH0NG	TENDERING
KUH1KBUH2KS	COOKBOOKS
EH1PIH0KS	EPICS
BREH1STAH0D	BREASTED
PUH1LMAH0NEH2RIY0	PULMONARY
MEH1LIH0SAH0NT	MELISENT
GEY1MZ	GAMES'
AE1PSAH0L	APSELL
MAA1VZ	MAVS'
BEH1DNAA0RZ	BEDNARZ
DIH2SRIH0GAA1RDZ	DISREGARDS
GAA1SIH0T	GOSSETT
BAH0LUW1NIH0ST	BALLOONIST
LAE1NDER0BAE2NGK	LAENDERBANK
REY1VAH0NZ	RAVENS
WAY1NER0IY0Z	WINERY'S
MAO1RIH0SEH0T	MORISETTE
DIY2MAA0RTIY1NOW2	DIMARTINO
BRAH1NT	BRUNT
BAE1NGKSTAH0N	BANKSTON
FREH1DRIH0KSAH0N	FREDRICKSON
THIH1NGAH0MAH0BAA2B	THINGAMABOB
BER1DAH0ND	BURDENED
FAO1RJHER0Z	FORGERS
RIY0DIH0FAY1N	REDEFINE
SKWAA1SHIH0NG	SQUASHING
AH0NWAY1Z	UNWISE
BAA1RGER0AH0N	BARGERON
DRAY1VBAY1	DRIVE-BY
WAO1LIY0	WALLY
GAO1RDAH0N	GORDEN
LIY1Z	LEES
BAY1BAH0LZ	BIBLE'S
BLUH1R	BLOOR
KAA1RNAE0GIY0MEH1LAH0N	CARNEGIE-MELLON
AE2NAH0DAA1RKOW0	ANADARKO
LOW1PIH0D	LOPID
AA0NSAA1RIY0	ANSARI
MIH1LIH0TIH0K	MILETICH
REH1MAH0N	REHMAN
BAA0SIY1LIY0OW0	BASILIO
AH2NDIH0TER1MIH0ND	UNDETERMINED
LUW1TER0	LEWTER
LEY1SAH0N	LEYSEN
ZIY1AH0	ZEA
WEH1STMAA2RKS	WESTMARK'S
MIH1THIH0K	MYTHIC
EH1RIH0NG	ERRING
BUH1LAH0TAH0NZ	BULLETINS
KYUW1AH0JHOW2N	CUAJONE
FAH1KIH0NG	FUCKING
LIH1SKAH0	LISKA
DOW1BER0STIY0N	DOBERSTEIN(1)
WEY1LZ	WHALE'S
NUW1ZLIH0NGK	NEWSLINK
AH0MEH1RIH0KEH2RZ	AMERICARES
PAH1PAH0T	PUPPET
WIH1TLIY0	WHITLY
LEY1ZIY0AH0ST	LAZIEST
PRIH1CHER0D	PRITCHARD
AH0BRUW1	ABREU
GIH1BZ	GIBB'S
HHAH1NGKER0	HUNKER
LAY1TAH0L	LITLE
HHAH0LEH1NBAO0	HOLLENBAUGH
BER1NAH0BAY0	BERNABEI
RIH0MUW1VAH0BAH0L	REMOVABLE
KLUH1SNER0	KLUESNER
DAA1NTEY0	DANTE
EH1NDLIH0K	ENDLICH
GAH1VER0NER0SHIH2PS	GOVERNORSHIPS
TRAE0NZGREH1SIH0NG	TRANSGRESSING
DAA1NAH0VAH0NZ	DONOVAN'S
SHIY1IY0	SHEEHY(1)
KIY1KAO0RPS	KEYCORP'S
WEY1TIY0	WEIGHTY
CHAA1RNIY0	CHARNEY
JHEH1SCHER0IH0NG	GESTURING
SPEH1KYAH0LER0TEY2Z	SPECULATORS'
RAH1NDKWIH2ST	RUNDQUIST
HHAE1CH	HACH
KAH0NSIY1D	CONCEDE
SER2AH0PTIH1SHAH0S	SURREPTITIOUS
AH0NSUW1PER0VAY2ZD	UNSUPERVISED
KEY1STAH0L	KASTEL
LUW1MAH0N	LUMEN
NEY1GAH0L	NAGEL
BAH1BAH0LIY0	BUBBLY(1)
REY1JH	RAGE
SUW1FER0T	SEUFERT
PAA1RLIY0	PARLEY
ZHIH0RUW1	GIROUX
MAA1RGAH0S	MARGUS
SUW1DAH0L	SUDOL
DWIH1NDAH0LD	DWINDLED
BEH1TER0TAH0N	BETTERTON
MEH1NAH0LIY0	MENTALLY(1)
SVIH1TAH0K	SVITAK
KAO1RPER0AH0	CORPORA
GRUW1M	GROOME
MAE1NER0IH2ZAH0MZ	MANNERISMS
LAE1FIH0N	LAFFIN
ROW1NKAH0	RONCA
FIH1TAH0ST	FITTEST
AA0NGKAA1JHEH2NIY0S	ONCOGENES
OW0DAA1NAH0HHUW0	O'DONOGHUE
TAE1KAH0L	TACKLE
BAY1RER0	BYRER
THAH1NDER0BAO2LT	THUNDERBOLT
PAE1NTS	PANTS
LIH1P	LIPPE
RIH1JHLIY0	RIDGELY
SPAE1NIH0NGER0	SPANNINGER
KRAA1M	KROM
EH2STAH0MEY1SHAH0NZ	ESTIMATIONS
FER1BUH2SH	FURBUSH
SHAA1RKLAY2K	SHARKLIKE
SWAY1P	SWIPE
AH0NSAE1TIH0SFAY2D	UNSATISFIED
DIH2SAY1DAH0DLIY0	DECIDEDLY
EY1SIH1NGKRAH0NAH0S	ASYNCHRONOUS
EH1THIH0SIH0STS	ETHICISTS
HHEH1BDIH0NG	HEBDING
BRAA1CHIY0	BRACCI
PER0EY1DZ	PARADES
IH2MPIY1CHMAH0NTS	IMPEACHMENTS
BAE1KLAA2G	BACKLOG
AA0RIY0AE1NAH0	ARIANNA
ER1SKAY2N	ERSKINE
RIY0ZAH1MPSHAH0N	RESUMPTION(1)
KREH1SAH0P	CRESAP
MAE1SIH0T	MASSETT
MIH1SHAH0WAA2M	MISHAWAUM
HHAE1LOW0D	HALLOWED
EH1LAH0FAH0NTS	ELEPHANTS
MEY1KIH0NGZ	MAKINGS
BAE1CHAH0	BACHA
DIH0TEY1NIH0NG	DETAINING
HHAY2PAH0THEH1TIH0KLIY0	HYPOTHETICALLY
FAO1LTIY0	FAULTY
PAE1CHWER2KS	PATCHWORKS
BAH0NAE1NAH0	BANANA
EH2DMAH1NDOW0	EDMUNDO
OW0KAE1RAH0L	OCARROLL
KAO1TH	KAUTH
STRAE1TAH0SIH0Z	STRATUS'S
WIY1R	WE'RE
SWAO1NIY0	SWANEY
IH2LAA1JHIH0KAH0L	ILLOGICAL
PEH1RAH0FREY2ZIH0NG	PARAPHRASING
BAY1BAY1	BYE-BYE
NAE1B	KNABB
WOW1LFER0D	WOHLFORD
BAH1NZAH0L	BUNZL
SEH1LMAH0N	SELMAN
KAA1MPOW0ST	COMPOST
KROY1	KROY
FAA1KSMAH0NZ	FOXMAN'S
STEH2RIY0OW0TIH1PIH0KAH0L	STEREOTYPICAL
DRAH0ZDAO1FSKIY0	DROZDOWSKI
EH1LAH0MAH0NTS	ELEMENTS
FAA1RMAH0SIH0ST	PHARMACIST
AH1LAH0K	ULLOCK
AH0PEH1NDIH0JH	APPENDAGE
ZYUW1GAA0NAA0VZ	ZYUGANOV'S
FIH1NTAH0N	FINTON
KREH1VLIH0NG	CREVELING(1)
RAA1LAH0ND	ROLLAND
RIY1PAE0KIH0JHIH0NG	REPACKAGING
EH1KSPLOY2TIH0NG	EXPLOITING
BAE0THSHIY1BAH0	BATHSHEBA
BLAE1NGKAH0TIH0NG	BLANKETING
PRAH0PEH1LD	PROPELLED
HHAA1LMAH0N	HOLLMANN
WIH1MPIY0	WIMPY
DEH2RAH0LIH1KSHAH0N	DERELICTION
RAE1NGDEH0L	WRANDELL
CHAA1RMER0Z	CHARMERS
DAE1MBAA2K	DAMBACH
BAA1BER0ZVIH0L	BARBOURSVILLE
MAH1NSTER0	MUNSTER
